image,path,label
"[[[49 56 71]
  [50 57 72]
  [52 59 74]
  ...
  [49 52 57]
  [48 51 56]
  [48 51 56]]

 [[49 56 71]
  [51 58 73]
  [53 60 75]
  ...
  [52 55 60]
  [51 54 59]
  [49 52 57]]

 [[50 57 74]
  [52 59 76]
  [54 61 78]
  ...
  [55 58 63]
  [53 56 61]
  [50 53 58]]

 ...

 [[62 62 86]
  [60 60 84]
  [59 59 83]
  ...
  [50 53 58]
  [50 53 58]
  [51 54 59]]

 [[62 62 86]
  [61 61 85]
  [60 60 84]
  ...
  [49 52 57]
  [49 52 57]
  [50 53 58]]

 [[62 62 86]
  [60 60 84]
  [59 60 81]
  ...
  [48 51 56]
  [48 51 56]
  [49 52 57]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000246.jpg,0
"[[[ 30  35  38]
  [ 31  36  39]
  [ 30  35  38]
  ...
  [188 184 189]
  [188 184 189]
  [188 184 189]]

 [[ 32  37  40]
  [ 33  38  41]
  [ 36  41  44]
  ...
  [188 184 189]
  [188 184 189]
  [188 184 189]]

 [[ 47  51  56]
  [ 48  52  57]
  [ 52  56  61]
  ...
  [188 184 189]
  [188 184 189]
  [188 184 189]]

 ...

 [[ 52  67  99]
  [ 52  67  99]
  [ 52  67  99]
  ...
  [ 84  93 103]
  [ 85  94 104]
  [ 86  95 105]]

 [[ 52  67  99]
  [ 52  67  99]
  [ 52  67  99]
  ...
  [ 84  93 103]
  [ 85  94 104]
  [ 85  94 104]]

 [[ 52  67  99]
  [ 52  67  99]
  [ 52  67  99]
  ...
  [ 84  93 103]
  [ 85  94 104]
  [ 85  94 104]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000247.jpg,0
"[[[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 1  4  9]
  [ 1  4  9]
  [ 1  4  9]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 1  4  9]
  [ 1  4  9]
  [ 1  4  9]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 1  4  9]
  [ 1  4  9]
  [ 1  4  9]]

 ...

 [[ 2  4  5]
  [ 2  4  5]
  [ 2  4  5]
  ...
  [13 15 26]
  [13 15 26]
  [13 15 26]]

 [[ 2  4  5]
  [ 2  4  5]
  [ 2  4  5]
  ...
  [13 15 26]
  [13 15 26]
  [13 15 26]]

 [[ 2  4  5]
  [ 2  4  5]
  [ 2  4  5]
  ...
  [13 15 26]
  [13 15 26]
  [13 15 26]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000251.jpg,0
"[[[172 183 210]
  [155 166 193]
  [147 158 185]
  ...
  [254 239 223]
  [254 239 223]
  [254 239 223]]

 [[168 179 206]
  [161 172 199]
  [156 167 194]
  ...
  [254 239 223]
  [254 239 223]
  [254 239 223]]

 [[165 179 202]
  [161 175 198]
  [155 169 192]
  ...
  [254 238 222]
  [254 238 222]
  [254 238 222]]

 ...

 [[ 33  68 185]
  [ 33  68 185]
  [ 33  68 185]
  ...
  [153 141 139]
  [154 142 140]
  [155 143 141]]

 [[ 34  70 188]
  [ 34  70 188]
  [ 34  70 188]
  ...
  [151 139 137]
  [151 139 137]
  [152 140 138]]

 [[ 33  70 190]
  [ 33  70 190]
  [ 33  70 190]
  ...
  [150 138 138]
  [151 139 139]
  [152 140 140]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000256.jpg,1
"[[[ 25  20  21]
  [ 21  16  17]
  [ 20  15  16]
  ...
  [254 254 254]
  [254 254 254]
  [255 255 255]]

 [[ 16  11  12]
  [ 18  13  14]
  [ 24  19  20]
  ...
  [254 254 254]
  [254 254 254]
  [255 255 255]]

 [[ 13   8   9]
  [ 18  13  14]
  [ 24  19  20]
  ...
  [254 254 254]
  [254 254 254]
  [255 255 255]]

 ...

 [[242 202 173]
  [242 203 171]
  [242 203 171]
  ...
  [ 90  84  89]
  [ 86  80  85]
  [ 84  78  83]]

 [[243 205 175]
  [242 204 174]
  [242 202 173]
  ...
  [ 90  84  89]
  [ 86  80  85]
  [ 83  77  82]]

 [[242 205 177]
  [240 204 174]
  [240 202 172]
  ...
  [ 96  89  94]
  [ 91  84  89]
  [ 88  81  86]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000257.jpg,1
"[[[190 199 202]
  [212 221 224]
  [200 209 212]
  ...
  [ 84  79  76]
  [ 82  77  74]
  [ 81  76  73]]

 [[188 197 200]
  [209 218 221]
  [201 210 213]
  ...
  [ 84  79  76]
  [ 86  81  78]
  [ 84  79  76]]

 [[193 202 205]
  [210 219 222]
  [209 218 221]
  ...
  [ 84  79  76]
  [ 83  78  75]
  [ 82  77  74]]

 ...

 [[116 112 107]
  [116 112 107]
  [117 113 108]
  ...
  [122 117 114]
  [118 113 110]
  [116 111 108]]

 [[116 112 107]
  [116 112 107]
  [116 112 107]
  ...
  [123 118 115]
  [119 114 111]
  [118 113 110]]

 [[116 112 107]
  [116 112 107]
  [116 112 107]
  ...
  [123 118 115]
  [120 115 112]
  [119 114 111]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000259.jpg,0
"[[[ 38  24  25]
  [ 37  23  24]
  [ 37  24  22]
  ...
  [248 246 235]
  [250 248 237]
  [251 249 238]]

 [[ 36  22  23]
  [ 36  22  23]
  [ 35  22  20]
  ...
  [248 246 235]
  [252 248 237]
  [251 249 238]]

 [[ 35  21  22]
  [ 34  20  21]
  [ 34  21  19]
  ...
  [248 245 231]
  [253 247 234]
  [252 249 235]]

 ...

 [[ 99  72  51]
  [ 99  72  51]
  [ 99  72  51]
  ...
  [204 190 161]
  [204 190 161]
  [204 190 161]]

 [[102  74  50]
  [102  74  50]
  [102  74  50]
  ...
  [202 188 160]
  [202 188 160]
  [202 188 160]]

 [[102  74  50]
  [102  74  50]
  [104  73  50]
  ...
  [201 187 159]
  [201 187 159]
  [201 187 159]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000260.jpg,0
"[[[111 126 135]
  [178 193 202]
  [189 202 210]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[115 130 139]
  [174 189 198]
  [191 204 212]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[139 154 163]
  [200 215 224]
  [201 214 222]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[ 52  65  79]
  [ 52  65  79]
  [ 53  66  80]
  ...
  [150 173 188]
  [150 173 188]
  [150 173 188]]

 [[ 55  68  82]
  [ 55  68  82]
  [ 56  69  83]
  ...
  [149 172 187]
  [149 172 187]
  [149 172 187]]

 [[ 56  69  83]
  [ 57  70  84]
  [ 58  71  85]
  ...
  [146 172 186]
  [146 172 186]
  [146 172 186]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000266.jpg,1
"[[[220 210 203]
  [222 212 205]
  [224 212 208]
  ...
  [138 139 123]
  [113 113 101]
  [142 144 132]]

 [[228 216 210]
  [229 217 211]
  [233 221 217]
  ...
  [177 178 162]
  [147 146 132]
  [142 141 127]]

 [[238 223 220]
  [229 214 211]
  [226 211 208]
  ...
  [164 167 151]
  [146 141 126]
  [167 158 144]]

 ...

 [[ 89  51  73]
  [ 75  38  58]
  [ 63  26  46]
  ...
  [ 67  36  45]
  [ 69  34  68]
  [ 73  37  83]]

 [[ 83  47  64]
  [ 71  35  52]
  [ 63  27  44]
  ...
  [ 66  37  46]
  [ 67  34  68]
  [ 70  37  82]]

 [[ 73  42  57]
  [ 65  34  49]
  [ 62  29  44]
  ...
  [ 64  35  44]
  [ 64  33  64]
  [ 65  35  78]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000267.jpg,1
"[[[ 32  26  27]
  [ 32  26  27]
  [ 32  26  27]
  ...
  [151 135 123]
  [175 159 147]
  [197 181 169]]

 [[ 32  26  27]
  [ 32  27  26]
  [ 32  26  27]
  ...
  [134 121 107]
  [147 131 118]
  [161 148 134]]

 [[ 34  29  28]
  [ 33  28  25]
  [ 33  28  27]
  ...
  [145 135 118]
  [134 121 105]
  [132 122 105]]

 ...

 [[ 17  25  15]
  [ 15  24  14]
  [ 14  25  17]
  ...
  [ 25  22  14]
  [ 25  21  16]
  [ 25  22  14]]

 [[ 16  24  14]
  [ 15  24  14]
  [ 14  25  17]
  ...
  [ 28  23  14]
  [ 28  22  15]
  [ 28  23  14]]

 [[ 16  24  14]
  [ 15  24  14]
  [ 16  24  17]
  ...
  [ 28  23  14]
  [ 28  23  14]
  [ 28  23  14]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000274.jpg,1
"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [235 235 235]
  [255 255 255]
  [246 246 246]]

 [[  2   2   2]
  [  2   2   2]
  [  2   2   2]
  ...
  [ 31  31  31]
  [219 219 219]
  [255 255 255]]

 [[  4   4   4]
  [  4   4   4]
  [  4   4   4]
  ...
  [  1   1   1]
  [250 250 250]
  [250 250 250]]

 ...

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  5   2   4]
  [254 251 253]
  [253 250 252]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  5   2   4]
  [254 251 253]
  [253 250 252]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  5   2   4]
  [254 251 253]
  [253 250 252]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000281.jpg,1
"[[[ 80  86  85]
  [ 83  89  88]
  [ 94 100  99]
  ...
  [ 68  66  66]
  [ 73  71  71]
  [ 77  75  75]]

 [[ 73  79  78]
  [ 71  77  76]
  [ 74  80  79]
  ...
  [ 68  66  66]
  [ 73  71  71]
  [ 77  75  75]]

 [[ 78  83  82]
  [ 70  75  74]
  [ 64  69  68]
  ...
  [ 67  65  65]
  [ 73  71  71]
  [ 77  75  75]]

 ...

 [[ 53  58  61]
  [ 51  56  59]
  [ 80  85  88]
  ...
  [ 58  63  66]
  [ 61  66  69]
  [ 66  71  74]]

 [[ 48  53  56]
  [ 47  52  55]
  [ 78  83  86]
  ...
  [ 52  57  60]
  [ 55  60  63]
  [ 60  65  68]]

 [[ 55  60  63]
  [ 51  56  59]
  [ 78  83  86]
  ...
  [ 48  53  56]
  [ 51  56  59]
  [ 56  61  64]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000282.jpg,1
"[[[254 255 197]
  [254 255 197]
  [254 255 197]
  ...
  [ 16   3   1]
  [ 16   3   1]
  [ 16   3   1]]

 [[254 255 197]
  [254 255 197]
  [254 255 197]
  ...
  [ 17   4   2]
  [ 17   4   2]
  [ 17   4   2]]

 [[254 255 199]
  [254 255 199]
  [254 255 199]
  ...
  [ 17   4   2]
  [ 17   4   2]
  [ 17   4   2]]

 ...

 [[ 37  32  31]
  [ 36  31  30]
  [ 35  30  29]
  ...
  [126 110  94]
  [126 110  94]
  [126 110  94]]

 [[ 36  31  30]
  [ 34  29  28]
  [ 33  28  27]
  ...
  [119 100  85]
  [119 100  85]
  [119 100  85]]

 [[ 37  32  31]
  [ 35  30  29]
  [ 34  29  28]
  ...
  [112  93  78]
  [112  93  78]
  [112  93  78]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000283.jpg,1
"[[[233 206 179]
  [232 205 178]
  [230 203 176]
  ...
  [226 202 182]
  [229 205 187]
  [231 207 189]]

 [[225 198 171]
  [223 196 169]
  [222 195 168]
  ...
  [224 200 180]
  [227 201 184]
  [228 204 186]]

 [[223 196 169]
  [222 195 168]
  [220 193 166]
  ...
  [220 194 177]
  [225 196 181]
  [225 199 183]]

 ...

 [[ 20  50  21]
  [ 11  41  12]
  [  6  35  10]
  ...
  [ 73  94  72]
  [ 85 104  83]
  [ 96 115  94]]

 [[ 14  44  15]
  [ 12  41  15]
  [ 16  42  18]
  ...
  [ 88 100  80]
  [128 139 119]
  [148 159 139]]

 [[ 14  44  15]
  [  4  33   7]
  [ 11  37  13]
  ...
  [ 76  85  65]
  [ 92  98  79]
  [112 118  99]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000285.jpg,0
"[[[215 207 190]
  [215 207 190]
  [216 208 191]
  ...
  [115 119 113]
  [104 101  96]
  [103  99  94]]

 [[215 207 190]
  [215 207 190]
  [216 208 191]
  ...
  [128 132 126]
  [124 121 116]
  [124 120 115]]

 [[214 206 189]
  [214 206 189]
  [215 207 190]
  ...
  [141 145 139]
  [144 144 138]
  [145 142 137]]

 ...

 [[ 75  77  87]
  [ 74  76  86]
  [ 73  75  85]
  ...
  [ 63  66  71]
  [ 62  65  70]
  [ 62  65  70]]

 [[ 77  79  89]
  [ 76  78  88]
  [ 75  77  87]
  ...
  [ 63  66  71]
  [ 62  65  70]
  [ 62  65  70]]

 [[ 78  80  90]
  [ 77  79  89]
  [ 76  78  88]
  ...
  [ 62  65  70]
  [ 62  65  70]
  [ 62  65  70]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000287.jpg,1
"[[[ 89 107 148]
  [132 148 190]
  [128 136 176]
  ...
  [ 38  28  34]
  [101  90 100]
  [102  93 103]]

 [[ 99 116 159]
  [124 140 182]
  [125 134 177]
  ...
  [ 39  29  35]
  [100  91 101]
  [103  94 104]]

 [[122 141 186]
  [128 144 187]
  [119 128 171]
  ...
  [ 41  31  37]
  [103  94 104]
  [104  96 106]]

 ...

 [[ 77  70  51]
  [ 87  79  62]
  [100  89  75]
  ...
  [ 55  64  73]
  [ 59  66  75]
  [ 79  85  92]]

 [[ 99  92  72]
  [ 95  88  68]
  [113 103  85]
  ...
  [ 63  72  81]
  [ 56  63  72]
  [ 40  48  55]]

 [[ 99  93  70]
  [ 95  89  66]
  [113 103  85]
  ...
  [ 66  77  85]
  [ 60  67  76]
  [ 44  52  59]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000294.jpg,0
"[[[122 136 172]
  [110 124 160]
  [115 128 166]
  ...
  [ 52  56  57]
  [ 10  14  15]
  [ 43  47  48]]

 [[131 145 181]
  [122 136 172]
  [125 138 176]
  ...
  [ 13  17  18]
  [ 34  38  39]
  [ 72  76  77]]

 [[ 83  97 133]
  [ 74  88 124]
  [ 75  88 126]
  ...
  [  4   8   9]
  [ 75  79  80]
  [ 99 103 104]]

 ...

 [[155 155 169]
  [ 99  99 113]
  [102 102 116]
  ...
  [206 164 105]
  [206 164 105]
  [207 165 106]]

 [[140 140 154]
  [108 108 122]
  [134 134 148]
  ...
  [206 164 105]
  [206 164 105]
  [206 164 105]]

 [[124 124 138]
  [104 104 118]
  [141 141 155]
  ...
  [206 164 105]
  [206 164 105]
  [206 164 105]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000301.jpg,0
"[[[243 245 246]
  [243 245 246]
  [244 246 247]
  ...
  [242 242 242]
  [243 243 243]
  [244 244 244]]

 [[243 245 246]
  [243 245 246]
  [243 245 246]
  ...
  [242 242 242]
  [243 243 243]
  [244 244 244]]

 [[242 244 245]
  [242 244 245]
  [243 245 246]
  ...
  [242 242 242]
  [243 243 243]
  [244 244 244]]

 ...

 [[234 225 221]
  [234 225 221]
  [234 225 221]
  ...
  [225 221 216]
  [225 221 216]
  [225 221 216]]

 [[234 225 221]
  [234 225 221]
  [234 225 221]
  ...
  [225 221 216]
  [225 221 216]
  [225 221 216]]

 [[234 225 221]
  [234 225 221]
  [234 225 221]
  ...
  [225 221 216]
  [225 221 216]
  [225 221 216]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000304.jpg,1
"[[[229 225 224]
  [229 225 224]
  [229 225 224]
  ...
  [227 223 222]
  [227 223 222]
  [227 223 222]]

 [[229 225 224]
  [229 225 224]
  [229 225 224]
  ...
  [227 223 222]
  [227 223 222]
  [227 223 222]]

 [[228 224 223]
  [228 224 223]
  [228 224 223]
  ...
  [227 223 222]
  [227 223 222]
  [227 223 222]]

 ...

 [[  0  56  60]
  [ 10  74  78]
  [ 24  88  89]
  ...
  [ 31  84  87]
  [ 27  80  83]
  [ 29  84  87]]

 [[ 14  81  84]
  [ 33 100 103]
  [ 35  99 103]
  ...
  [ 21  74  77]
  [ 18  73  76]
  [ 23  78  81]]

 [[  0  61  64]
  [ 15  82  85]
  [ 21  85  89]
  ...
  [ 18  73  76]
  [ 16  71  74]
  [ 21  76  79]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000329.jpg,1
"[[[250 224 208]
  [250 224 208]
  [250 224 208]
  ...
  [219 167 126]
  [219 167 126]
  [219 167 126]]

 [[248 222 206]
  [248 222 206]
  [248 222 206]
  ...
  [216 164 123]
  [216 164 123]
  [216 164 123]]

 [[246 220 204]
  [246 220 204]
  [246 220 204]
  ...
  [215 163 122]
  [215 163 122]
  [215 163 122]]

 ...

 [[ 73  68  69]
  [ 48  43  44]
  [ 34  32  32]
  ...
  [109 109 109]
  [107 107 107]
  [106 106 106]]

 [[ 56  54  54]
  [ 38  36  36]
  [ 38  35  37]
  ...
  [108 108 108]
  [107 107 107]
  [107 107 107]]

 [[ 46  44  44]
  [ 36  34  34]
  [ 44  41  43]
  ...
  [105 105 105]
  [106 106 106]
  [106 106 106]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000330.jpg,1
"[[[139  75  41]
  [139  75  41]
  [139  75  41]
  ...
  [138  74  40]
  [138  74  40]
  [137  73  39]]

 [[139  75  41]
  [139  75  41]
  [139  75  41]
  ...
  [138  74  40]
  [138  74  40]
  [137  73  39]]

 [[139  75  41]
  [139  75  41]
  [139  75  41]
  ...
  [138  74  40]
  [138  74  40]
  [138  74  40]]

 ...

 [[157  92  61]
  [157  92  61]
  [157  92  61]
  ...
  [163 156 153]
  [170 163 160]
  [172 165 162]]

 [[157  92  61]
  [157  92  61]
  [157  92  61]
  ...
  [165 158 155]
  [170 163 160]
  [173 166 163]]

 [[157  92  61]
  [157  92  61]
  [157  92  61]
  ...
  [171 164 161]
  [171 164 161]
  [173 166 163]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000387.jpg,0
"[[[176 147 116]
  [177 148 117]
  [178 149 118]
  ...
  [186 159 132]
  [184 157 130]
  [183 156 129]]

 [[176 147 116]
  [177 148 117]
  [178 149 118]
  ...
  [186 159 132]
  [185 158 131]
  [184 157 130]]

 [[177 148 117]
  [178 149 118]
  [179 150 119]
  ...
  [187 160 133]
  [185 158 131]
  [184 157 130]]

 ...

 [[ 34  23  19]
  [ 34  23  19]
  [ 38  27  23]
  ...
  [ 47  48  44]
  [ 53  52  48]
  [ 51  50  46]]

 [[ 38  27  23]
  [ 38  27  23]
  [ 44  33  29]
  ...
  [ 57  58  54]
  [ 64  63  59]
  [ 65  64  60]]

 [[ 38  27  23]
  [ 41  30  26]
  [ 51  40  36]
  ...
  [ 43  44  40]
  [ 50  49  45]
  [ 53  52  48]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000388.jpg,1
"[[[167 149 132]
  [167 149 132]
  [167 149 132]
  ...
  [139 123 107]
  [139 123 107]
  [139 123 107]]

 [[167 149 132]
  [167 149 132]
  [167 149 132]
  ...
  [139 123 107]
  [139 123 107]
  [139 123 107]]

 [[167 149 132]
  [167 149 132]
  [167 149 132]
  ...
  [140 124 108]
  [140 124 108]
  [140 124 108]]

 ...

 [[185 172 156]
  [185 172 156]
  [185 172 156]
  ...
  [175 162 146]
  [175 162 146]
  [175 162 146]]

 [[185 172 156]
  [185 172 156]
  [185 172 156]
  ...
  [174 161 145]
  [174 161 145]
  [174 161 145]]

 [[185 172 156]
  [185 172 156]
  [185 172 156]
  ...
  [173 160 144]
  [173 160 144]
  [173 160 144]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000392.jpg,0
"[[[ 33  25 226]
  [ 28  22 225]
  [ 38  31 236]
  ...
  [ 11  13 228]
  [ 20  25 224]
  [ 32  40 231]]

 [[ 31  21 227]
  [ 17   9 216]
  [ 15   6 216]
  ...
  [  7   6 222]
  [ 11  16 215]
  [ 20  28 219]]

 [[ 34  23 239]
  [ 18   7 223]
  [ 13   2 218]
  ...
  [  7   5 219]
  [  8  11 210]
  [ 16  21 213]]

 ...

 [[ 28  15 231]
  [ 19   6 222]
  [ 13   0 217]
  ...
  [ 15   0 225]
  [ 18   1 229]
  [ 28  11 239]]

 [[ 32  19 235]
  [ 23  10 226]
  [ 18   4 222]
  ...
  [ 13   0 224]
  [ 18   1 228]
  [ 28  11 238]]

 [[ 48  35 251]
  [ 39  26 242]
  [ 34  20 238]
  ...
  [ 32  15 243]
  [ 40  23 250]
  [ 52  35 255]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000394.jpg,1
"[[[ 0  0 10]
  [ 0  2 13]
  [ 6  7 21]
  ...
  [ 4  3 23]
  [ 1  0 20]
  [ 0  0 19]]

 [[ 3  5 16]
  [ 4  6 17]
  [ 6  7 21]
  ...
  [ 1  0 20]
  [ 1  0 20]
  [ 2  1 21]]

 [[ 1  3 14]
  [ 3  5 16]
  [ 4  5 19]
  ...
  [ 0  0 19]
  [ 0  0 19]
  [ 1  0 20]]

 ...

 [[ 0  9  7]
  [ 0  6 19]
  [ 5  7 47]
  ...
  [ 0  0 19]
  [ 3  1 23]
  [ 3  2 22]]

 [[ 0  4  4]
  [ 0  2 15]
  [ 4  4 44]
  ...
  [ 0  0 21]
  [ 3  1 23]
  [ 2  1 21]]

 [[ 0  1  4]
  [ 0  0 15]
  [ 6  2 43]
  ...
  [ 2  0 24]
  [ 5  3 25]
  [ 4  2 24]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000410.jpg,1
"[[[116 119 127]
  [110 113 121]
  [106 110 115]
  ...
  [237 235 234]
  [239 237 236]
  [245 243 242]]

 [[117 120 128]
  [110 113 121]
  [104 108 113]
  ...
  [229 227 226]
  [231 229 228]
  [237 235 234]]

 [[120 123 131]
  [111 114 122]
  [104 108 113]
  ...
  [229 227 226]
  [231 229 228]
  [236 234 233]]

 ...

 [[ 55  52  54]
  [ 50  47  49]
  [ 44  41  43]
  ...
  [ 27  31  42]
  [ 26  30  41]
  [ 24  28  39]]

 [[ 63  60  62]
  [ 57  54  56]
  [ 49  46  48]
  ...
  [ 27  31  42]
  [ 26  30  41]
  [ 24  28  39]]

 [[ 69  66  68]
  [ 62  59  61]
  [ 54  51  53]
  ...
  [ 29  31  42]
  [ 28  30  41]
  [ 26  28  39]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000541.jpg,1
"[[[100  98  98]
  [101  99  99]
  [102 100 100]
  ...
  [ 10   9  11]
  [ 16  15  17]
  [ 16  15  17]]

 [[102 100 100]
  [102 100 100]
  [103 101 101]
  ...
  [ 11  10  12]
  [ 12  11  13]
  [ 12  11  13]]

 [[104 102 102]
  [104 102 102]
  [104 102 102]
  ...
  [ 12  11  13]
  [  8   7   9]
  [  8   7   9]]

 ...

 [[ 22  22  22]
  [ 22  22  22]
  [ 22  22  22]
  ...
  [ 18  17  21]
  [ 39  40  44]
  [ 39  40  44]]

 [[ 18  18  18]
  [ 19  19  19]
  [ 19  19  19]
  ...
  [ 23  22  26]
  [ 40  41  45]
  [ 40  41  45]]

 [[ 16  16  16]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [ 27  26  30]
  [ 22  23  27]
  [ 22  23  27]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000713.jpg,1
"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000725.jpg,0
"[[[168 159 155]
  [132 126 121]
  [129 126 118]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[130 119 115]
  [ 91  83  76]
  [ 86  80  73]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[133 121 115]
  [ 91  82  73]
  [ 83  76  67]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[203 221 208]
  [209 226 213]
  [201 212 202]
  ...
  [136 184 160]
  [ 98 149 122]
  [ 59 112  85]]

 [[200 218 205]
  [207 224 211]
  [203 212 202]
  ...
  [118 170 146]
  [ 81 138 113]
  [ 56 114  86]]

 [[210 227 214]
  [222 236 224]
  [213 221 210]
  ...
  [ 85 145 121]
  [ 77 142 116]
  [ 81 148 121]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000925.jpg,1
"[[[252 250 249]
  [252 250 249]
  [252 250 249]
  ...
  [219 217 216]
  [220 218 217]
  [221 219 218]]

 [[252 250 249]
  [252 250 249]
  [252 250 249]
  ...
  [215 213 212]
  [216 214 213]
  [217 215 214]]

 [[252 250 249]
  [252 250 249]
  [252 250 249]
  ...
  [216 212 211]
  [217 213 212]
  [217 213 212]]

 ...

 [[ 33  31  31]
  [ 30  28  28]
  [ 16  14  14]
  ...
  [ 57  60  65]
  [ 60  63  68]
  [ 61  64  69]]

 [[ 13  11  11]
  [ 14  12  12]
  [  6   4   4]
  ...
  [ 65  68  73]
  [ 70  73  78]
  [ 72  75  80]]

 [[  6   4   4]
  [  9   7   7]
  [  5   3   3]
  ...
  [ 75  78  83]
  [ 81  84  89]
  [ 83  86  91]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000930.jpg,1
"[[[ 10  43 200]
  [ 23  49 197]
  [ 39  51 185]
  ...
  [ 20  26   3]
  [ 37  42  21]
  [ 37  41  22]]

 [[  9  44 202]
  [ 19  49 198]
  [ 36  51 184]
  ...
  [ 53  59  36]
  [ 28  32  13]
  [ 28  32  13]]

 [[  4  44 203]
  [ 15  47 200]
  [ 31  49 186]
  ...
  [ 75  81  58]
  [ 20  24   5]
  [ 20  23   7]]

 ...

 [[171 172 156]
  [175 176 160]
  [192 193 177]
  ...
  [ 44  41  37]
  [ 45  42  38]
  [ 45  42  38]]

 [[200 204 185]
  [199 203 184]
  [206 209 193]
  ...
  [ 44  41  37]
  [ 45  42  38]
  [ 45  42  38]]

 [[212 216 197]
  [200 204 185]
  [198 201 185]
  ...
  [ 44  41  37]
  [ 45  42  38]
  [ 45  42  38]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/000933.jpg,1
